Month,Operacion,Clase,Cliente,Producto,KG,Precio_Unit_Venta,Ganancia_USD,Moneda_de_Venta,Ganancia_MXN,Costo_Unit_Manufactura,Tipo_de_Cambio,lbs,Costo_Tot_Manufactura
3.0,1,2,6,112,75.0,201.14,774.0,1,15085.42,76.0,19.49,165.3375,5700.07
3.0,1,2,6,112,25.0,201.14,258.0,1,5028.47,76.0,19.49,55.1125,1900.02
3.0,1,2,6,178,25.0,749.59,961.5,1,18739.83,401.76,19.49,55.1125,10043.95
3.0,1,2,6,24,50.0,184.38,473.0,1,9218.87,71.4,19.49,110.225,3569.78
3.0,1,2,6,137,100.0,183.99,944.0,1,18398.75,127.82,19.49,220.45,12782.35
3.0,1,2,6,134,200.0,97.06,996.0,1,19412.24,71.63,19.49,440.9,14326.04
3.0,1,2,6,31,25.0,221.02,283.5,1,5525.47,101.77,19.49,55.1125,2544.33
3.0,1,2,6,30,25.0,217.9,279.5,1,5447.51,81.77,19.49,55.1125,2044.29
3.0,1,2,5,221,136.0,225.89,1576.24,1,30721.23,99.62,19.49,299.812,13548.59
3.0,1,2,64,131,7000.0,44.83,16100.0,1,313792.5,34.14,19.49,15431.5,239012.91
3.0,1,2,85,72,200.0,206.6,2120.0,1,41319.22,142.26,19.49,440.9,28452.24
3.0,1,2,29,111,200.0,73.48,754.0,1,14695.62,59.18,19.49,440.9,11836.4
3.0,1,2,141,219,791.0,138.19,5608.19,1,109304.73,67.31,19.49,1743.7595,53241.66
3.0,1,2,6,107,200.0,168.01,1724.0,1,33601.1,128.33,19.49,440.9,25666.54
3.0,1,2,6,163,408.0,338.15,7078.8,1,137967.23,189.3,19.49,899.436,77233.83
3.0,1,2,141,107,50.0,132.73,340.5,1,6636.42,84.7,19.49,110.225,4235.18
3.0,1,2,141,125,50.0,238.75,612.5,1,11937.75,145.15,19.49,110.225,7257.72
3.0,1,2,130,117,200.0,74.28,14856.0,0,14856.0,55.9,19.49,440.9,11179.8
3.0,1,2,130,107,100.0,154.84,15484.0,0,15484.0,103.07,19.49,220.45,10306.67
3.0,1,2,86,121,500.0,129.41,3320.0,1,64707.45,69.2,19.49,1102.25,34601.9
3.0,1,2,6,71,25.0,292.55,375.25,1,7313.7,244.64,19.49,55.1125,6115.89
3.0,1,2,12,127,25.0,344.59,442.0,1,8614.67,119.94,19.49,55.1125,2998.55
3.0,1,2,6,133,50.0,216.34,555.0,1,10817.06,120.77,19.49,110.225,6038.59
3.0,1,2,72,112,300.0,254.74,3921.0,1,76421.07,170.99,19.49,661.35,51297.57
3.0,1,2,72,118,250.0,191.98,2462.5,1,47994.63,158.08,19.49,551.125,39519.93
3.0,1,2,72,125,50.0,100.37,257.5,1,5018.73,84.72,19.49,110.225,4235.83
3.0,1,2,72,107,75.0,88.1,339.0,1,6607.18,76.97,19.49,165.3375,5773.07
3.0,1,2,2,118,150.0,457.44,3520.5,1,68615.25,203.85,19.49,330.675,30577.92
3.0,1,2,6,53,475.0,79.52,1938.0,1,37772.0,64.88,19.49,1047.1375,30818.05
3.0,1,2,6,53,125.0,79.52,510.0,1,9940.0,64.88,19.49,275.5625,8110.01
3.0,1,2,72,220,500.0,126.3,3240.0,1,63148.25,53.34,19.49,1102.25,26667.95
3.0,1,2,65,118,50.0,372.85,956.5,1,18642.38,227.73,19.49,110.225,11386.72
3.0,1,2,18,117,500.0,57.11,1465.0,1,28553.15,55.9,19.49,1102.25,27949.5
3.0,1,2,130,117,300.0,74.28,22284.0,0,22284.0,55.9,19.49,661.35,16769.7
3.0,1,2,12,107,75.0,158.07,608.25,1,11854.91,85.24,19.49,165.3375,6392.7
3.0,1,2,135,107,100.0,149.81,776.0,1,14980.6,96.16,19.3,220.45,9615.71
3.0,1,2,5,134,100.0,174.32,903.0,1,17432.32,130.43,19.3,220.45,13042.68
3.0,1,2,5,134,25.0,174.32,225.75,1,4358.08,130.43,19.3,55.1125,3260.67
3.0,1,2,5,134,325.0,174.32,2934.75,1,56655.04,130.43,19.3,716.4625,42388.71
3.0,1,2,103,130,325.0,118.53,1995.5,1,38522.93,67.54,19.3,716.4625,21951.57
3.0,1,2,103,130,175.0,118.53,1074.5,1,20743.12,67.54,19.3,385.7875,11820.08
3.0,1,2,76,118,50.0,567.18,1469.0,1,28358.9,322.32,19.3,110.225,16115.97
3.0,1,2,65,133,25.0,627.02,812.0,1,15675.58,386.69,19.3,55.1125,9667.3
3.0,1,2,8,107,50.0,131.66,341.0,1,6582.97,56.68,19.3,110.225,2833.76
3.0,1,2,8,107,400.0,131.66,2728.0,1,52663.76,56.68,19.3,881.8,22670.04
3.0,1,2,8,134,300.0,171.43,2664.0,1,51428.25,98.73,19.3,661.35,29617.89
3.0,1,2,8,3,375.0,154.05,2992.5,1,57769.91,104.01,19.3,826.6875,39003.68
3.0,1,2,8,3,23.0,0.0,0.0,1,0.0,104.01,19.3,50.7035,2392.23
3.0,1,2,72,107,225.0,87.26,1017.0,1,19633.07,76.97,19.3,496.0125,17319.2
3.0,1,2,106,114,25.0,223.94,290.0,1,5598.42,124.44,19.3,55.1125,3111.07
3.0,1,2,106,140,100.0,369.88,1916.0,1,36988.19,244.49,19.3,220.45,24448.59
3.0,1,2,106,133,50.0,223.16,578.0,1,11158.23,130.43,19.3,110.225,6521.39
3.0,1,0,1,112,500.0,149.81,3880.0,1,74903.0,78.87,19.3,1102.25,39433.75
3.0,1,2,6,70,125.0,489.77,3171.25,1,61220.66,224.75,19.3,275.5625,28094.28
3.0,1,2,106,133,50.0,223.16,578.0,1,11158.23,130.43,19.3,110.225,6521.39
3.0,1,2,6,141,100.0,183.2,949.0,1,18320.35,213.34,19.3,220.45,21333.62
3.0,1,2,31,117,2000.0,80.81,8360.0,1,161615.59,55.9,19.33,4409.0,111798.0
3.0,1,2,6,110,100.0,125.66,650.0,1,12565.8,121.44,19.33,220.45,12144.41
3.0,1,2,118,140,250.0,411.86,102965.0,0,102965.0,380.3,19.33,551.125,95075.05
3.0,1,2,5,107,400.0,135.52,2804.0,1,54206.92,76.65,19.33,881.8,30660.4
3.0,1,2,118,125,50.0,294.61,14730.5,0,14730.5,186.7,19.33,110.225,9334.78
3.0,1,2,8,126,500.0,431.49,11160.0,1,215745.09,231.5,19.33,1102.25,115749.6
3.0,1,2,155,118,75.0,368.47,1429.5,1,27635.09,322.32,19.33,165.3375,24173.96
3.0,1,2,102,140,300.0,291.91,4530.0,1,87573.96,198.21,19.33,661.35,59463.75
3.0,1,2,118,107,25.0,175.0,4375.0,0,4375.0,91.28,19.33,55.1125,2281.91
3.0,1,2,66,140,150.0,248.61,1929.0,1,37291.43,263.91,19.33,330.675,39585.99
3.0,1,2,118,149,150.0,111.37,16705.5,0,16705.5,69.78,19.33,330.675,10467.39
3.0,1,2,118,112,1500.0,54.63,81945.0,0,81945.0,33.43,19.33,3306.75,50145.75
3.0,1,2,118,149,50.0,111.37,5568.5,0,5568.5,69.78,19.33,110.225,3489.13
3.0,1,2,31,125,100.0,131.46,680.0,1,13145.76,106.69,19.33,220.45,10669.21
3.0,1,2,91,50,20.0,90.22,1804.4,0,1804.4,81.35,19.33,44.09,1627.09
3.0,1,2,91,133,25.0,102.0,2550.0,0,2550.0,83.61,19.33,55.1125,2090.23
3.0,1,2,91,26,100.0,162.74,16274.0,0,16274.0,134.43,19.33,220.45,13443.13
3.0,1,2,91,133,25.0,102.0,2550.0,0,2550.0,83.61,19.33,55.1125,2090.23
3.0,1,2,6,107,25.0,166.64,215.5,1,4166.05,128.33,19.33,55.1125,3208.32
3.0,1,2,52,222,25.0,83.0,2075.0,0,2075.0,61.86,19.33,55.1125,1546.61
3.0,1,2,52,111,150.0,51.46,7719.0,0,7719.0,59.18,19.33,330.675,8877.3
3.0,1,2,19,219,50.0,152.0,7600.0,0,7600.0,52.04,19.33,110.225,2601.95
3.0,1,2,5,134,225.0,174.57,2031.75,1,39277.8,130.43,19.33,496.0125,29346.03
3.0,1,2,7,207,4080.0,101.66,21583.2,1,414777.28,100.73,19.22,8994.36,410971.06
3.0,1,2,7,207,5712.0,101.66,30216.48,1,580688.19,100.73,19.22,12592.104,575359.5
3.0,1,2,77,173,2000.0,70.14,7300.0,1,140288.41,59.7,19.22,4409.0,119397.0
3.0,1,2,114,59,50.0,321.51,836.5,1,16075.52,270.87,19.22,110.225,13543.64
3.0,1,2,114,121,100.0,119.53,622.0,1,11953.35,99.23,19.22,220.45,9923.46
3.0,1,2,107,107,25.0,229.65,298.75,1,5741.26,186.05,19.22,55.1125,4651.17
3.0,1,2,6,86,1000.0,132.79,6910.0,1,132793.59,176.02,19.22,2204.5,176022.5
3.0,1,2,6,13,728.0,192.56,7294.56,1,140183.97,197.11,19.22,1604.876,143497.17
3.0,1,2,107,140,100.0,250.98,1306.0,1,25098.19,167.45,19.22,220.45,16745.35
3.0,1,2,107,140,900.0,250.98,11754.0,1,225883.7,167.45,19.22,1984.05,150708.16
3.0,1,2,6,172,226.0,236.76,2784.32,1,53507.94,195.75,19.22,498.217,44239.41
3.0,1,2,6,163,408.0,333.43,7078.8,1,136037.56,189.3,19.22,899.436,77233.83
3.0,1,2,127,18,4896.0,36.13,9204.48,1,176888.06,33.83,19.22,10793.232,165636.09
3.0,1,2,114,121,150.0,119.53,933.0,1,17930.03,99.23,19.22,330.675,14885.19
3.0,1,2,114,59,50.0,321.51,836.5,1,16075.52,270.87,19.22,110.225,13543.64
3.0,1,2,114,36,50.0,127.22,331.0,1,6361.03,94.28,19.22,110.225,4714.09
3.0,1,2,107,107,300.0,229.65,3585.0,1,68895.09,186.05,19.22,661.35,55813.98
3.0,1,2,6,13,182.0,192.56,1823.64,1,35045.99,197.11,19.22,401.219,35874.29
3.0,1,2,14,219,4080.0,61.5,13056.0,1,250904.91,51.79,19.22,8994.36,211298.3
3.0,1,2,65,121,50.0,380.12,989.0,1,19006.21,234.19,19.22,110.225,11709.46
3.0,1,2,66,107,1475.0,143.36,11003.5,1,211460.88,75.07,19.22,3251.6375,110734.74
3.0,1,2,66,107,20.0,143.36,149.2,1,2867.27,75.07,19.22,44.09,1501.49
3.0,1,2,6,5,600.0,146.63,4578.0,1,87978.18,114.11,19.22,1322.7,68466.9
3.0,1,2,6,140,850.0,240.22,10625.0,1,204187.0,167.45,19.22,1873.825,142335.48
3.0,1,2,129,220,500.0,61.13,30565.0,0,30565.0,53.34,19.22,1102.25,26667.95
3.0,1,2,65,107,75.0,214.28,836.25,1,16070.72,118.19,19.22,165.3375,8863.91
3.0,1,2,65,107,22.0,214.28,245.3,1,4714.08,118.19,19.22,48.499,2600.08
3.0,1,2,94,107,45.0,178.34,417.6,1,8025.27,121.64,19.22,99.2025,5473.62
3.0,1,2,91,127,125.0,88.96,11120.0,0,11120.0,38.63,19.22,275.5625,4828.2
3.0,1,2,86,125,500.0,112.62,2930.0,1,56307.55,128.26,19.22,1102.25,64131.95
3.0,1,2,91,26,300.0,162.74,48822.0,0,48822.0,134.43,19.22,661.35,40329.39
3.0,1,2,16,219,12240.0,58.42,37209.6,1,715079.19,51.79,19.22,26983.08,633894.94
3.0,1,2,86,220,500.0,63.42,1650.0,1,31709.05,53.34,19.22,1102.25,26667.95
3.0,1,2,6,140,175.0,77.9,717.5,1,13632.78,114.27,19.0,385.7875,19997.78
3.0,1,2,130,117,200.0,74.28,14856.0,0,14856.0,55.9,19.0,440.9,11179.8
3.0,1,2,130,107,75.0,154.84,11613.0,0,11613.0,103.07,19.0,165.3375,7730.0
3.0,1,2,130,107,24.0,154.84,3716.16,0,3716.16,103.07,19.0,52.908,2473.6
3.0,1,2,6,112,25.0,234.08,308.0,1,5852.12,76.0,19.0,55.1125,1900.02
3.0,1,2,130,220,200.0,77.28,15456.0,0,15456.0,53.34,19.0,440.9,10667.18
3.0,1,2,82,181,100.0,307.81,1620.0,1,30780.65,192.17,19.0,220.45,19216.79
3.0,1,2,123,219,9482.0,75.05,37453.9,1,711639.25,60.04,19.0,20903.068,569270.81
3.0,1,2,6,159,25.0,315.98,415.75,1,7899.42,240.08,19.0,55.1125,6001.92
3.0,1,2,6,178,25.0,730.76,961.5,1,18268.89,401.76,19.0,55.1125,10043.95
3.0,1,2,6,134,100.0,94.62,498.0,1,9462.2,71.63,19.0,220.45,7163.02
3.0,1,2,6,184,150.0,298.31,2355.0,1,44745.95,224.2,19.0,330.675,33630.62
3.0,1,2,103,107,100.0,126.73,667.0,1,12673.27,93.76,19.0,220.45,9375.65
3.0,1,2,103,130,500.0,116.66,3070.0,1,58331.25,67.54,19.0,1102.25,33771.65
3.0,1,2,8,107,475.0,270.19,6754.5,1,128338.21,244.91,19.0,1047.1375,116330.49
3.0,1,2,8,107,25.0,270.19,355.5,1,6754.64,244.91,19.0,55.1125,6122.66
3.0,1,2,103,130,500.0,116.66,3070.0,1,58331.25,67.54,19.0,1102.25,33771.65
3.0,1,2,103,107,500.0,114.57,3015.0,1,57286.2,92.03,19.0,1102.25,46017.4
3.0,1,2,103,127,500.0,44.08,1160.0,1,22040.45,33.99,19.0,1102.25,16997.2
3.0,1,2,103,134,150.0,297.55,2349.0,1,44631.95,272.99,19.0,330.675,40947.75
3.0,1,2,103,121,100.0,95.0,500.0,1,9500.2,76.17,19.0,220.45,7616.72
3.0,1,2,103,121,50.0,91.2,240.0,1,4560.1,66.88,19.0,110.225,3343.79
3.0,1,2,103,127,600.0,44.08,1392.0,1,26448.54,33.99,19.0,1322.7,20396.64
3.0,1,2,103,127,150.0,44.08,348.0,1,6612.14,33.99,19.0,330.675,5099.16
3.0,1,2,109,131,20000.0,34.39,36200.0,1,687814.0,34.14,19.0,44090.0,682894.0
3.0,1,2,6,143,25.0,221.92,292.0,1,5548.12,94.23,19.0,55.1125,2355.77
3.0,1,2,6,72,25.0,310.28,408.25,1,7756.91,142.26,19.0,55.1125,3556.53
3.0,1,2,118,133,200.0,179.06,35812.0,0,35812.0,124.89,19.0,440.9,24978.12
3.0,1,2,118,130,75.0,168.77,12657.75,0,12657.75,152.96,19.0,165.3375,11472.34
3.0,1,2,118,168,50.0,121.23,6061.5,0,6061.5,57.77,19.0,110.225,2888.37
3.0,1,2,118,125,25.0,150.39,3759.75,0,3759.75,121.34,19.0,55.1125,3033.48
3.0,1,2,25,107,150.0,115.14,909.0,1,17271.36,73.55,19.0,330.675,11031.78
3.0,1,2,25,140,300.0,116.28,1836.0,1,34884.72,68.7,19.0,661.35,20610.66
3.0,1,2,6,160,200.0,138.89,1462.0,1,27778.58,71.4,19.0,440.9,14280.8
3.0,1,2,6,102,75.0,317.88,1254.75,1,23840.75,233.84,19.0,165.3375,17538.17
3.0,1,2,6,72,125.0,224.77,1478.75,1,28096.84,142.26,19.0,275.5625,17782.65
3.0,1,2,6,140,25.0,352.27,463.5,1,8806.69,232.84,19.0,55.1125,5820.95
3.0,1,2,6,116,125.0,361.96,2381.25,1,45244.7,312.85,19.0,275.5625,39105.68
3.0,1,2,6,158,25.0,298.88,393.25,1,7471.91,191.6,19.0,55.1125,4790.12
3.0,1,2,6,78,25.0,216.79,285.25,1,5419.87,56.27,19.0,55.1125,1406.81
3.0,1,2,5,130,200.0,131.29,1382.0,1,26258.56,112.95,19.0,440.9,22590.2
3.0,1,2,47,107,1475.0,156.0,230100.0,0,230100.0,134.88,19.0,3251.6375,198949.48
3.0,1,2,18,107,50.0,148.01,389.5,1,7400.66,91.6,19.0,110.225,4579.94
3.0,1,2,118,140,100.0,411.86,41186.0,0,41186.0,380.3,19.0,220.45,38030.02
3.0,1,2,118,133,175.0,179.06,31335.5,0,31335.5,124.89,19.0,385.7875,21855.86
3.0,1,2,9,4,2450.0,172.71,22270.5,1,423148.31,157.65,19.0,5401.025,386240.78
3.0,1,2,9,4,21.0,172.71,190.89,1,3626.99,157.65,19.0,46.2945,3310.64
3.0,1,2,9,4,25.0,172.71,227.25,1,4317.84,157.65,19.0,55.1125,3941.23
3.0,1,2,106,107,50.0,186.77,491.5,1,9338.7,98.94,19.0,110.225,4946.75
3.0,1,2,91,45,40.0,88.96,3558.4,0,3558.4,82.73,19.0,88.18,3309.07
3.0,1,2,91,26,100.0,162.74,16274.0,0,16274.0,134.43,19.0,220.45,13443.13
3.0,1,2,31,126,150.0,198.74,1569.0,1,29811.63,160.46,19.0,330.675,24069.45
3.0,1,2,51,101,25.0,213.56,281.0,1,5339.11,89.11,19.0,55.1125,2227.86
3.0,1,2,80,116,25.0,214.85,282.69,1,5371.18,130.95,19.0,55.1125,3273.78
3.0,1,2,91,153,60.0,73.32,4399.2,0,4399.2,91.62,19.0,132.27,5497.31
3.0,1,2,118,130,25.0,210.88,5272.0,0,5272.0,227.97,19.0,55.1125,5699.17
3.0,1,2,91,133,125.0,102.0,12750.0,0,12750.0,83.61,19.0,275.5625,10451.15
3.0,1,2,118,140,50.0,170.06,8503.0,0,8503.0,121.34,19.0,110.225,6067.0
3.0,1,2,118,149,75.0,111.37,8352.75,0,8352.75,69.78,19.0,165.3375,5233.7
3.0,1,2,48,18,100.0,90.57,480.0,1,9057.31,29.91,18.87,220.45,2991.4
3.0,1,2,145,195,363.0,272.47,5241.72,1,98908.1,148.64,18.87,800.2335,53955.88
3.0,1,2,145,195,363.0,272.47,5241.72,1,98908.1,148.64,18.87,800.2335,53955.88
3.0,1,2,145,195,3267.0,272.47,47175.48,1,890172.88,148.64,18.87,7202.1016,485602.97
3.0,1,2,6,155,200.0,186.05,1972.0,1,37210.46,124.13,18.87,440.9,24825.82
3.0,1,0,1,140,100.0,150.96,800.0,1,15095.52,104.01,18.87,220.45,10401.35
3.0,1,0,1,140,200.0,150.96,1600.0,1,30191.04,104.01,18.87,440.9,20802.7
3.0,1,2,6,219,1469.0,82.65,6434.22,1,121409.91,67.31,18.87,3238.4104,98877.36
3.0,1,2,6,155,50.0,186.05,493.0,1,9302.62,124.13,18.87,110.225,6206.46
3.0,1,2,6,156,25.0,384.37,509.25,1,9609.24,241.52,18.87,55.1125,6037.88
3.0,1,2,6,211,25.0,344.56,456.5,1,8613.88,239.19,18.87,55.1125,5979.63
3.0,1,2,6,133,150.0,209.45,1665.0,1,31417.55,120.77,18.87,330.675,18115.76
3.0,1,2,6,53,600.0,76.99,2448.0,1,46192.32,64.88,18.87,1322.7,38928.06
3.0,1,2,6,189,75.0,176.81,702.75,1,13260.47,141.34,18.87,165.3375,10600.38
3.0,1,2,152,102,50.0,167.75,444.5,1,8387.45,125.27,18.87,110.225,6263.35
3.0,1,2,16,219,15504.0,57.36,47132.16,1,889355.94,51.79,18.87,34178.566,802933.56
3.0,1,2,6,189,125.0,176.81,1171.25,1,22100.79,141.34,18.87,275.5625,17667.3
3.0,1,2,124,95,25.0,240.4,318.5,1,6009.91,222.65,18.87,55.1125,5566.36
3.0,1,2,124,93,25.0,547.78,725.75,1,13694.47,187.57,18.87,55.1125,4689.3
3.0,1,2,6,141,100.0,179.07,949.0,1,17907.06,213.34,18.87,220.45,21333.62
3.0,0,2,25,133,1000.0,116.99,6200.0,1,116990.3,70.57,18.87,2204.5,70567.2
3.0,0,2,25,133,300.0,122.84,1953.0,1,36851.94,68.56,18.87,661.35,20568.87
3.0,0,2,25,140,300.0,115.48,1836.0,1,34644.21,69.14,18.87,661.35,20741.01
3.0,0,2,25,142,50.0,111.71,296.0,1,5585.34,87.54,18.87,110.225,4376.79
3.0,0,2,25,133,500.0,116.99,3100.0,1,58495.15,68.56,18.87,1102.25,34281.45
3.0,0,2,25,140,500.0,110.01,2915.0,1,55004.3,69.14,18.87,1102.25,34568.35
3.0,0,2,25,133,1000.0,122.84,6510.0,1,122839.8,68.56,18.87,2204.5,68562.9
3.0,0,2,25,140,800.0,115.48,4896.0,1,92384.56,69.14,18.87,1763.6,55309.36
3.0,0,2,25,133,1975.0,122.84,12857.25,1,242608.61,68.56,18.87,4353.8877,135411.73
3.0,0,2,25,133,25.0,122.84,162.75,1,3071.0,68.56,18.87,55.1125,1714.07
3.0,0,2,25,125,100.0,205.87,1091.0,1,20586.52,148.18,18.87,220.45,14817.63
3.0,0,2,25,126,100.0,299.83,1589.0,1,29983.48,136.33,18.87,220.45,13633.17
3.0,0,2,25,126,100.0,187.18,992.0,1,18718.44,126.56,18.87,220.45,12655.98
3.0,0,2,25,133,1200.0,122.84,7812.0,1,147407.77,70.31,18.87,2645.4,84370.32
3.0,0,2,25,140,300.0,115.48,1836.0,1,34644.21,68.7,18.87,661.35,20610.66
3.0,0,2,25,126,200.0,187.18,1984.0,1,37436.88,126.56,18.87,440.9,25311.96
3.0,1,2,140,133,6000.0,296.44,1778640.0,0,1778640.0,59.23,18.87,13227.0,355402.81
3.0,1,2,135,107,100.0,146.43,776.0,1,14642.65,105.09,18.87,220.45,10508.94
3.0,1,2,6,87,150.0,349.65,2779.5,1,52447.5,562.14,18.87,330.675,84321.12
3.0,1,2,6,88,75.0,266.81,1060.5,1,20011.0,119.9,18.87,165.3375,8992.8
3.0,1,2,6,88,25.0,266.81,353.5,1,6670.33,119.9,18.87,55.1125,2997.6
3.0,1,2,6,88,50.0,266.81,707.0,1,13340.67,119.9,18.87,110.225,5995.2
3.0,1,2,6,89,100.0,301.34,1597.0,1,30134.43,254.25,18.87,220.45,25424.59
3.0,1,2,111,102,1000.0,74.16,3930.0,1,74156.7,58.47,18.87,2204.5,58465.4
3.0,1,2,8,126,500.0,421.17,11160.0,1,210582.5,231.97,18.87,1102.25,115983.15
3.0,1,2,8,107,225.0,98.69,1176.75,1,22204.58,50.09,18.87,496.0125,11269.62
3.0,1,2,132,118,100.0,310.78,1647.0,1,31077.9,181.92,18.87,220.45,18191.59
3.0,1,2,132,102,100.0,222.28,1178.0,1,22228.15,167.89,18.87,220.45,16789.25
3.0,1,2,132,107,200.0,208.51,2210.0,1,41701.38,172.5,18.87,440.9,34500.6
3.0,1,2,29,111,700.0,70.38,2611.0,1,49268.03,59.18,18.87,1543.15,41427.4
3.0,1,2,29,222,50.0,116.05,307.5,1,5802.34,61.86,18.87,110.225,3093.22
3.0,1,2,147,220,50.0,83.4,221.0,1,4170.14,53.34,18.87,110.225,2666.8
3.0,1,2,25,133,1000.0,118.65,6200.0,1,118648.8,67.75,19.14,2204.5,67746.7
3.0,1,2,25,133,300.0,124.58,1953.0,1,37374.36,67.75,19.14,661.35,20324.01
3.0,1,2,25,140,300.0,117.12,1836.0,1,35135.34,66.88,19.14,661.35,20063.43
3.0,1,2,25,142,50.0,113.29,296.0,1,5664.52,85.94,19.14,110.225,4296.77
3.0,1,2,25,133,500.0,118.65,3100.0,1,59324.4,67.75,19.14,1102.25,33873.35
3.0,1,2,25,140,500.0,111.57,2915.0,1,55784.05,66.88,19.14,1102.25,33439.05
3.0,1,2,25,133,1000.0,124.58,6510.0,1,124581.2,67.75,19.14,2204.5,67746.7
3.0,1,2,25,140,800.0,117.12,4896.0,1,93694.24,66.88,19.14,1763.6,53502.48
3.0,1,2,25,133,1975.0,124.58,12857.25,1,246047.88,67.75,19.14,4353.8877,133799.73
3.0,1,2,25,133,25.0,124.58,162.75,1,3114.53,67.75,19.14,55.1125,1693.67
3.0,1,2,25,126,200.0,189.84,1984.0,1,37967.6,125.13,19.14,440.9,25025.46
3.0,1,2,25,126,100.0,189.84,992.0,1,18983.8,125.13,19.14,220.45,12512.73
3.0,1,2,25,133,1200.0,124.58,7812.0,1,149497.44,67.75,19.14,2645.4,81296.04
3.0,1,2,25,140,300.0,117.12,1836.0,1,35135.34,66.88,19.14,661.35,20063.43
3.0,1,2,25,125,100.0,208.78,1091.0,1,20878.36,154.66,19.14,220.45,15466.42
3.0,1,2,25,126,100.0,304.09,1589.0,1,30408.53,138.54,19.14,220.45,13854.49
3.0,1,2,6,110,25.0,124.39,162.5,1,3109.75,119.34,19.14,55.1125,2983.63
3.0,1,2,6,107,150.0,164.96,1293.0,1,24744.02,128.55,19.14,330.675,19281.98
3.0,1,2,6,163,680.0,332.03,11798.0,1,225777.14,189.3,19.14,1499.06,128723.05
3.0,1,2,21,164,182.0,512.49,4873.96,1,93272.49,343.15,19.14,401.219,62453.43
3.0,1,0,24,110,125.0,172.23,1125.0,1,21529.01,119.34,19.14,275.5625,14918.13
3.0,1,2,90,107,100.0,146.97,768.0,1,14697.14,103.97,19.14,220.45,10397.09
3.0,1,2,90,107,400.0,133.58,2792.0,1,53430.24,60.63,19.14,881.8,24252.48
3.0,1,2,6,107,500.0,121.9,3185.0,1,60951.05,51.04,19.14,1102.25,25519.55
3.0,1,2,6,107,100.0,121.9,637.0,1,12190.21,51.04,19.14,220.45,5103.91
3.0,1,2,65,118,25.0,281.89,368.25,1,7047.16,234.26,19.14,55.1125,5856.61
3.0,1,2,65,110,25.0,95.49,124.75,1,2387.33,57.07,19.14,55.1125,1426.86
3.0,1,2,6,125,125.0,122.67,801.25,1,15333.44,90.86,19.14,275.5625,11358.13
3.0,1,2,52,111,50.0,51.46,2573.0,0,2573.0,59.18,19.14,110.225,2959.1
3.0,1,2,46,102,300.0,137.4,2154.0,1,41220.87,131.06,19.14,661.35,39317.49
3.0,1,0,24,110,100.0,172.23,900.0,1,17223.21,119.34,19.14,220.45,11934.5
3.0,1,2,6,127,25.0,43.44,56.75,1,1086.02,33.99,19.14,55.1125,849.86
3.0,1,2,6,107,25.0,164.96,215.5,1,4124.0,128.55,19.14,55.1125,3213.66
3.0,1,2,18,117,1000.0,56.07,2930.0,1,56071.1,55.9,19.14,2204.5,55899.0
3.0,1,2,6,219,1921.0,83.82,8413.98,1,161017.45,67.31,19.14,4234.8447,129301.17
3.0,1,2,6,140,100.0,239.21,1250.0,1,23921.13,167.88,19.14,220.45,16787.59
3.0,1,2,6,140,100.0,239.21,1250.0,1,23921.13,167.88,19.14,220.45,16787.59
3.0,1,2,6,127,50.0,43.44,113.5,1,2172.04,33.99,19.14,110.225,1699.72
3.0,1,2,6,117,300.0,73.1,1146.0,1,21930.9,55.9,19.14,661.35,16769.7
3.0,1,2,154,107,50.0,172.9,8645.0,0,8645.0,92.86,19.1,110.225,4642.86
3.0,1,2,154,107,150.0,172.9,25935.0,0,25935.0,92.86,19.1,330.675,13928.58
3.0,1,2,118,168,75.0,121.23,9092.25,0,9092.25,59.46,19.1,165.3375,4459.43
3.0,1,2,118,140,50.0,411.86,20593.0,0,20593.0,385.92,19.1,110.225,19295.87
3.0,1,2,133,219,6000.0,68.18,21420.0,1,409098.59,52.04,19.1,13227.0,312234.0
3.0,1,2,25,126,300.0,189.84,2976.0,1,56951.4,125.13,19.14,661.35,37538.19
3.0,1,2,118,140,25.0,137.42,3435.5,0,3435.5,132.45,19.14,55.1125,3311.35
3.0,1,2,118,130,75.0,210.88,15816.0,0,15816.0,235.66,19.14,165.3375,17674.84
3.0,1,2,118,130,25.0,193.9,4847.5,0,4847.5,113.57,19.14,55.1125,2839.18
3.0,1,2,2,118,50.0,448.25,1173.5,1,22412.56,201.77,19.1,110.225,10088.65
3.0,1,2,6,135,25.0,256.31,335.5,1,6407.68,94.34,19.1,55.1125,2358.44
3.0,1,2,6,159,75.0,231.67,909.75,1,17375.23,244.93,19.1,165.3375,18369.83
3.0,1,2,6,143,50.0,118.03,309.0,1,5901.56,101.99,19.1,110.225,5099.71
3.0,1,2,6,143,100.0,118.03,618.0,1,11803.12,101.99,19.1,220.45,10199.42
3.0,1,2,12,220,10.0,80.38,42.0,1,803.75,53.34,19.14,22.045,533.36
3.0,1,2,118,112,1000.0,54.63,54630.0,0,54630.0,33.43,19.14,2204.5,33430.5
3.0,1,2,118,149,250.0,111.37,27842.5,0,27842.5,69.78,19.14,551.125,17445.65
3.0,1,2,118,54,50.0,85.85,4292.5,0,4292.5,56.49,19.14,110.225,2824.35
3.0,1,2,6,179,100.0,372.81,1952.0,1,37281.05,161.05,19.1,220.45,16105.28
