Month,Fecha,Operacion,Clase,No_Factura,Cliente,Producto,KG,Precio_Unit_Venta,Ganancia_USD,Moneda_de_Venta,Ganancia_MXN,Moneda_MXN,Costo_Unit_Manufactura,Tipo_de_Cambio,Conversion_Ganancia_en_Dolares,lbs,Costo_Tot_Manufactura,Mes
3.0,03/04/2019,Venta,EXT,28582,Cliente 139,Producto 140,275.0,76.61,1091.75, USD ,21068.38,MXP,56.14,19.3,1091.75,606.2375,15439.44,Marzo
3.0,03/04/2019,Venta,EXT,28582,Cliente 139,Producto 140,7500.0,76.61,29775.0, USD ,574592.25,MXP,56.14,19.3,29775.01,16533.75,421075.5,Marzo
3.0,03/04/2019,Venta,EXT,28582,Cliente 139,Producto 236,400.0,78.54,1628.0, USD ,31416.8,MXP,78.52,19.3,1628.0,881.8,31406.0,Marzo
3.0,03/04/2019,Venta,EXT,28582,Cliente 139,Producto 236,100.0,78.54,407.0, USD ,7854.2,MXP,78.52,19.3,407.0,220.45,7851.5,Marzo
3.0,03/04/2019,Venta,EXT,28582,Cliente 139,Producto 36,1275.0,61.37,4054.5, USD ,78242.93,MXP,47.37,19.3,4054.5,2810.7375,60400.07,Marzo
3.0,03/04/2019,Venta,EXT,28582,Cliente 139,Producto 133,1250.0,57.89,3750.0, USD ,72366.75,MXP,68.49,19.3,3750.0,2755.625,85616.25,Marzo
3.0,03/04/2019,Venta,EXT,28582,Cliente 139,Producto 236,100.0,78.54,407.0, USD ,7854.2,MXP,78.52,19.3,407.0,220.45,7851.5,Marzo
3.0,03/04/2019,Venta,EXT,28582,Cliente 139,Producto 236,400.0,78.54,1628.0, USD ,31416.8,MXP,78.52,19.3,1628.0,881.8,31406.0,Marzo
3.0,03/04/2019,Venta,EXT,28582,Cliente 139,Producto 36,50.0,61.37,159.0, USD ,3068.35,MXP,47.37,19.3,159.0,110.225,2368.63,Marzo
3.0,03/04/2019,Venta,NAC,28576,Cliente 130,Producto 117,200.0,74.28,14856.0, MXP ,14856.0,MXP,55.9,19.3,769.83,440.9,11179.8,Marzo
3.0,03/04/2019,Venta,NAC,28578,Cliente 67,Producto 133,500.0,105.17,2725.0, USD ,52586.5,MXP,79.72,19.3,2725.0,1102.25,39859.85,Marzo
3.0,03/04/2019,Venta,NAC,28578,Cliente 67,Producto 133,500.0,105.17,2725.0, USD ,52586.5,MXP,79.72,19.3,2725.0,1102.25,39859.85,Marzo
3.0,03/04/2019,Venta,NAC,28581,Cliente 133,Producto 219,6000.0,68.89,21420.0, USD ,413358.59,MXP,52.04,19.3,21419.99,13227.0,312234.0,Marzo
3.0,03/04/2019,Venta,NAC,28581,Cliente 133,Producto 173,450.0,97.84,2281.5, USD ,44027.91,MXP,59.7,19.3,2281.5,992.025,26864.33,Marzo
3.0,03/04/2019,Venta,NAC,28581,Cliente 133,Producto 173,550.0,97.84,2788.5, USD ,53811.89,MXP,59.7,19.3,2788.5,1212.475,32834.18,Marzo
3.0,03/04/2019,Venta,NAC,28575,Cliente 130,Producto 220,200.0,77.28,15456.0, MXP ,15456.0,MXP,53.34,19.3,800.92,440.9,10667.18,Marzo
3.0,03/04/2019,Venta,NAC,28579,Cliente 4,Producto 133,325.0,116.37,1959.75, USD ,37818.85,MXP,68.38,19.3,1959.75,716.4625,22222.01,Marzo
3.0,03/04/2019,Venta,NAC,28579,Cliente 4,Producto 133,1000.0,116.37,6030.0, USD ,116365.7,MXP,68.38,19.3,6030.0,2204.5,68375.4,Marzo
3.0,03/04/2019,Venta,NAC,28579,Cliente 4,Producto 133,1000.0,116.37,6030.0, USD ,116365.7,MXP,68.38,19.3,6030.0,2204.5,68375.4,Marzo
3.0,03/04/2019,Venta,NAC,28579,Cliente 4,Producto 133,675.0,116.37,4070.25, USD ,78546.85,MXP,68.38,19.3,4070.25,1488.0375,46153.4,Marzo
3.0,03/04/2019,Venta,NAC,28579,Cliente 4,Producto 133,400.0,116.37,2412.0, USD ,46546.28,MXP,68.38,19.3,2412.0,881.8,27350.16,Marzo
3.0,03/04/2019,Venta,NAC,28579,Cliente 4,Producto 133,100.0,116.37,603.0, USD ,11636.57,MXP,68.38,19.3,603.0,220.45,6837.54,Marzo
3.0,03/04/2019,Cancelacion,NAC,1655,Cliente 130,Producto 220,0.0,77.28,15456.0, MXP ,15456.0,MXP,53.34,19.3,800.92,0.0,0.0,Marzo
3.0,03/05/2019,Venta,NAC,28610,Cliente 6,Producto 53,100.0,78.76,408.0, USD ,7875.99,MXP,64.88,19.3,408.0,220.45,6488.01,Marzo
3.0,03/05/2019,Venta,NAC,28610,Cliente 6,Producto 53,375.0,78.76,1530.0, USD ,29534.96,MXP,64.88,19.3,1530.0,826.6875,24330.04,Marzo
3.0,03/05/2019,Venta,NAC,28610,Cliente 6,Producto 53,525.0,78.76,2142.0, USD ,41348.95,MXP,64.88,19.3,2142.0,1157.3625,34062.05,Marzo
3.0,03/05/2019,Venta,NAC,28583,Cliente 16,Producto 219,3264.0,58.68,9922.56, USD ,191544.25,MXP,51.79,19.3,9922.57,7195.488,169038.64,Marzo
3.0,03/05/2019,Venta,NAC,28583,Cliente 16,Producto 219,6528.0,58.68,19845.12, USD ,383088.5,MXP,51.79,19.3,19845.13,14390.976,338077.28,Marzo
3.0,03/05/2019,Venta,NAC,28601,Cliente 6,Producto 134,50.0,171.8,445.0, USD ,8590.24,MXP,114.15,19.3,445.0,110.225,5707.64,Marzo
3.0,03/05/2019,Venta,NAC,28600,Cliente 6,Producto 107,250.0,166.4,2155.0, USD ,41599.9,MXP,128.33,19.3,2155.0,551.125,32083.18,Marzo
3.0,03/05/2019,Venta,NAC,28600,Cliente 6,Producto 107,50.0,166.4,431.0, USD ,8319.98,MXP,128.33,19.3,431.0,110.225,6416.64,Marzo
3.0,03/05/2019,Venta,NAC,28603,Cliente 125,Producto 102,75.0,170.1,12757.27, MXP ,12757.27,MXP,127.9,19.3,660.86,165.3375,9592.23,Marzo
3.0,03/05/2019,Venta,NAC,28597,Cliente 6,Producto 163,408.0,334.92,7078.8, USD ,136648.45,MXP,189.3,19.3,7078.8,899.436,77233.83,Marzo
3.0,03/05/2019,Venta,NAC,28611,Cliente 77,Producto 98,20000.0,46.52,48200.0, USD ,930448.0,MXP,40.12,19.3,48200.0,44090.0,802332.0,Marzo
3.0,03/05/2019,Venta,NAC,28596,Cliente 6,Producto 203,119.0,249.99,1541.05, USD ,29748.27,MXP,300.66,19.3,1541.05,262.3355,35778.21,Marzo
3.0,03/05/2019,Venta,NAC,28602,Cliente 125,Producto 133,100.0,128.1,12810.0, MXP ,12810.0,MXP,140.51,19.3,663.6,220.45,14051.42,Marzo
3.0,03/05/2019,Venta,NAC,28609,Cliente 6,Producto 112,500.0,177.02,4585.0, USD ,88508.4,MXP,76.0,19.3,4585.0,1102.25,38000.45,Marzo
3.0,03/05/2019,Venta,NAC,28604,Cliente 85,Producto 28,125.0,119.68,775.0, USD ,14960.53,MXP,65.86,19.3,775.0,275.5625,8231.88,Marzo
3.0,03/05/2019,Venta,NAC,28585,Cliente 65,Producto 121,25.0,381.83,494.5, USD ,9545.78,MXP,234.19,19.3,494.5,55.1125,5854.73,Marzo
3.0,03/05/2019,Venta,NAC,28590,Cliente 65,Producto 118,100.0,369.28,1913.0, USD ,36928.36,MXP,227.73,19.3,1913.0,220.45,22773.43,Marzo
3.0,03/05/2019,Venta,NAC,28594,Cliente 6,Producto 110,125.0,143.81,931.25, USD ,17976.76,MXP,113.03,19.3,931.25,275.5625,14129.16,Marzo
3.0,03/05/2019,Venta,NAC,28594,Cliente 6,Producto 110,22.0,143.81,163.9, USD ,3163.91,MXP,113.03,19.3,163.9,48.499,2486.73,Marzo
3.0,03/05/2019,Venta,NAC,28595,Cliente 6,Producto 140,200.0,172.77,1790.0, USD ,34553.98,MXP,97.29,19.3,1790.0,440.9,19457.68,Marzo
3.0,03/05/2019,Venta,NAC,28595,Cliente 6,Producto 125,100.0,286.08,1482.0, USD ,28608.38,MXP,264.0,19.3,1482.0,220.45,26400.2,Marzo
3.0,03/05/2019,Venta,NAC,28595,Cliente 6,Producto 133,100.0,242.46,1256.0, USD ,24245.7,MXP,161.72,19.3,1256.0,220.45,16171.71,Marzo
3.0,03/05/2019,Venta,NAC,28595,Cliente 6,Producto 114,125.0,210.99,1366.25, USD ,26373.95,MXP,200.24,19.3,1366.25,275.5625,25029.4,Marzo
3.0,03/05/2019,Venta,NAC,28595,Cliente 6,Producto 102,50.0,228.56,592.0, USD ,11427.91,MXP,220.74,19.3,592.0,110.225,11037.03,Marzo
3.0,03/05/2019,Venta,NAC,28595,Cliente 6,Producto 118,100.0,307.9,1595.0, USD ,30789.72,MXP,219.84,19.3,1595.0,220.45,21984.14,Marzo
3.0,03/05/2019,Venta,NAC,28599,Cliente 6,Producto 133,25.0,242.46,314.0, USD ,6061.43,MXP,161.72,19.3,314.0,55.1125,4042.93,Marzo
3.0,03/05/2019,Venta,NAC,28599,Cliente 6,Producto 125,25.0,286.08,370.5, USD ,7152.1,MXP,264.0,19.3,370.5,55.1125,6600.05,Marzo
3.0,03/05/2019,Venta,NAC,28599,Cliente 6,Producto 102,25.0,228.56,296.0, USD ,5713.96,MXP,220.74,19.3,296.0,55.1125,5518.51,Marzo
3.0,03/05/2019,Venta,NAC,28598,Cliente 6,Producto 125,50.0,257.13,666.0, USD ,12856.4,MXP,264.0,19.3,666.0,110.225,13200.1,Marzo
3.0,03/05/2019,Venta,NAC,28598,Cliente 6,Producto 133,50.0,213.5,553.0, USD ,10675.06,MXP,161.72,19.3,553.0,110.225,8085.86,Marzo
3.0,03/05/2019,Venta,NAC,28598,Cliente 6,Producto 114,50.0,182.04,471.5, USD ,9101.79,MXP,200.24,19.3,471.5,110.225,10011.76,Marzo
3.0,03/05/2019,Venta,NAC,28598,Cliente 6,Producto 102,50.0,199.6,517.0, USD ,9980.12,MXP,220.74,19.3,517.0,110.225,11037.03,Marzo
3.0,03/05/2019,Venta,NAC,28592,Cliente 65,Producto 133,50.0,367.55,952.0, USD ,18377.32,MXP,120.61,19.3,952.0,110.225,6030.57,Marzo
3.0,03/05/2019,Venta,NAC,28606,Cliente 86,Producto 121,500.0,128.18,3320.0, USD ,64088.95,MXP,69.2,19.3,3320.0,1102.25,34601.9,Marzo
3.0,03/05/2019,Venta,NAC,28606,Cliente 86,Producto 127,500.0,54.05,1400.0, USD ,27025.45,MXP,33.99,19.3,1400.0,1102.25,16997.2,Marzo
3.0,03/05/2019,Venta,NAC,28607,Cliente 6,Producto 211,50.0,304.23,788.0, USD ,15211.48,MXP,239.19,19.3,788.0,110.225,11959.25,Marzo
3.0,03/05/2019,Venta,NAC,28608,Cliente 6,Producto 155,350.0,190.34,3451.0, USD ,66617.78,MXP,124.13,19.3,3451.0,771.575,43445.19,Marzo
3.0,03/05/2019,Venta,NAC,28588,Cliente 65,Producto 219,100.0,122.77,636.0, USD ,12277.28,MXP,46.63,19.3,636.0,220.45,4662.53,Marzo
3.0,03/05/2019,Venta,NAC,28589,Cliente 65,Producto 54,150.0,96.52,750.0, USD ,14477.93,MXP,56.49,19.3,750.0,330.675,8473.04,Marzo
3.0,03/05/2019,Venta,NAC,28587,Cliente 65,Producto 219,50.0,122.77,318.0, USD ,6138.64,MXP,46.63,19.3,318.0,110.225,2331.27,Marzo
3.0,03/05/2019,Venta,NAC,28591,Cliente 65,Producto 118,25.0,392.45,508.25, USD ,9811.21,MXP,220.72,19.3,508.25,55.1125,5518.1,Marzo
3.0,03/05/2019,Venta,NAC,28593,Cliente 65,Producto 107,25.0,267.75,346.75, USD ,6693.63,MXP,121.47,19.3,346.75,55.1125,3036.87,Marzo
3.0,03/05/2019,Venta,NAC,28586,Cliente 65,Producto 107,25.0,163.12,211.25, USD ,4077.95,MXP,115.82,19.3,211.25,55.1125,2895.44,Marzo
3.0,03/05/2019,Venta,NAC,28584,Cliente 65,Producto 54,50.0,96.52,250.0, USD ,4825.98,MXP,56.49,19.3,250.0,110.225,2824.35,Marzo
3.0,03/05/2019,Venta,NAC,28605,Cliente 4,Producto 133,225.0,116.4,1356.75, USD ,26190.56,MXP,68.38,19.3,1356.75,496.0125,15384.47,Marzo
3.0,03/06/2019,Venta,NAC,28624,Cliente 7,Producto 209,4719.0,89.17,21848.97, USD ,420804.56,MXP,83.11,19.26,21848.97,10403.035,392213.09,Marzo
3.0,03/06/2019,Venta,NAC,28612,Cliente 6,Producto 107,50.0,166.4,431.0, USD ,8319.98,MXP,128.33,19.3,431.0,110.225,6416.64,Marzo
3.0,03/06/2019,Venta,NAC,28616,Cliente 103,Producto 134,50.0,301.61,783.0, USD ,15080.35,MXP,272.99,19.26,783.0,110.225,13649.25,Marzo
3.0,03/06/2019,Venta,NAC,28621,Cliente 103,Producto 127,400.0,44.68,928.0, USD ,17873.0,MXP,33.99,19.26,928.0,881.8,13597.76,Marzo
3.0,03/06/2019,Venta,NAC,28623,Cliente 6,Producto 118,50.0,278.3,722.5, USD ,13915.14,MXP,219.84,19.26,722.5,110.225,10992.07,Marzo
3.0,03/06/2019,Venta,NAC,28614,Cliente 117,Producto 116,25.0,170.06,220.75, USD ,4251.58,MXP,130.95,19.26,220.75,55.1125,3273.78,Marzo
3.0,03/06/2019,Venta,NAC,28622,Cliente 103,Producto 130,100.0,118.25,614.0, USD ,11825.46,MXP,67.54,19.26,614.0,220.45,6754.33,Marzo
3.0,03/06/2019,Venta,NAC,28620,Cliente 103,Producto 127,500.0,44.68,1160.0, USD ,22341.25,MXP,33.99,19.26,1160.0,1102.25,16997.2,Marzo
3.0,03/06/2019,Venta,NAC,28619,Cliente 103,Producto 127,500.0,44.68,1160.0, USD ,22341.25,MXP,33.99,19.26,1160.0,1102.25,16997.2,Marzo
3.0,03/06/2019,Venta,NAC,28615,Cliente 153,Producto 174,726.0,80.0,58080.0, MXP ,58080.0,MXP,78.8,19.26,3015.62,1600.467,57207.86,Marzo
3.0,03/06/2019,Venta,NAC,28617,Cliente 103,Producto 107,225.0,116.14,1356.75, USD ,26130.6,MXP,92.03,19.26,1356.75,496.0125,20707.83,Marzo
3.0,03/06/2019,Venta,NAC,28613,Cliente 25,Producto 107,50.0,116.71,303.0, USD ,5835.69,MXP,73.55,19.26,303.0,110.225,3677.26,Marzo
3.0,03/06/2019,Venta,NAC,28613,Cliente 25,Producto 126,175.0,191.06,1736.0, USD ,33434.84,MXP,126.56,19.26,1736.0,385.7875,22147.97,Marzo
3.0,03/06/2019,Venta,NAC,28613,Cliente 25,Producto 142,50.0,114.02,296.0, USD ,5700.87,MXP,87.68,19.26,296.0,110.225,4383.93,Marzo
3.0,03/06/2019,Venta,NAC,28613,Cliente 25,Producto 126,19.0,191.06,188.48, USD ,3630.07,MXP,126.56,19.26,188.48,41.8855,2404.64,Marzo
3.0,03/06/2019,Venta,NAC,28618,Cliente 103,Producto 127,700.0,44.68,1624.0, USD ,31277.75,MXP,33.99,19.26,1624.0,1543.15,23796.08,Marzo
3.0,03/06/2019,Cancelacion,NAC,1647,Cliente 6,Producto 107,0.0,164.63,431.0, USD ,8231.63,MXP,128.33,19.1,431.0,0.0,0.0,Marzo
3.0,03/07/2019,Venta,NAC,28632,Cliente 6,Producto 141,100.0,187.12,966.0, USD ,18712.19,MXP,213.34,19.37,966.0,220.45,21333.62,Marzo
3.0,03/07/2019,Venta,NAC,28634,Cliente 6,Producto 222,1000.0,121.07,6250.0, USD ,121067.5,MXP,61.86,19.37,6250.0,2204.5,61864.4,Marzo
3.0,03/07/2019,Venta,NAC,28627,Cliente 66,Producto 107,125.0,158.26,1021.25, USD ,19782.43,MXP,87.69,19.37,1021.25,275.5625,10961.1,Marzo
3.0,03/07/2019,Venta,NAC,28627,Cliente 66,Producto 140,100.0,223.54,1154.0, USD ,22353.9,MXP,77.27,19.37,1154.0,220.45,7726.57,Marzo
3.0,03/07/2019,Venta,NAC,28627,Cliente 66,Producto 133,50.0,486.01,1254.5, USD ,24300.67,MXP,259.2,19.37,1254.5,110.225,12960.1,Marzo
3.0,03/07/2019,Venta,NAC,28627,Cliente 66,Producto 133,25.0,475.17,613.25, USD ,11879.14,MXP,254.42,19.37,613.25,55.1125,6360.57,Marzo
3.0,03/07/2019,Venta,NAC,28643,Cliente 91,Producto 175,20.0,89.36,1787.2, MXP ,1787.2,MXP,93.34,19.37,92.26,44.09,1866.76,Marzo
3.0,03/07/2019,Venta,NAC,28643,Cliente 91,Producto 49,40.0,89.43,3577.2, MXP ,3577.2,MXP,87.0,19.37,184.67,88.18,3479.91,Marzo
3.0,03/07/2019,Venta,NAC,28643,Cliente 91,Producto 48,40.0,89.39,3575.6, MXP ,3575.6,MXP,88.65,19.37,184.59,88.18,3545.82,Marzo
3.0,03/07/2019,Venta,NAC,28642,Cliente 31,Producto 140,500.0,316.91,8180.0, USD ,158453.16,MXP,227.44,19.37,8180.0,1102.25,113720.4,Marzo
3.0,03/07/2019,Venta,NAC,28631,Cliente 6,Producto 135,25.0,259.96,335.5, USD ,6498.9,MXP,90.32,19.37,335.5,55.1125,2258.03,Marzo
3.0,03/07/2019,Venta,NAC,28631,Cliente 6,Producto 136,25.0,269.84,348.25, USD ,6745.88,MXP,75.24,19.37,348.25,55.1125,1880.97,Marzo
3.0,03/07/2019,Venta,NAC,28631,Cliente 6,Producto 137,25.0,221.6,286.0, USD ,5540.05,MXP,127.82,19.37,286.0,55.1125,3195.59,Marzo
3.0,03/07/2019,Venta,NAC,28631,Cliente 6,Producto 137,25.0,221.6,286.0, USD ,5540.05,MXP,127.82,19.37,286.0,55.1125,3195.59,Marzo
3.0,03/07/2019,Venta,NAC,28631,Cliente 6,Producto 134,100.0,115.84,598.0, USD ,11583.74,MXP,71.63,19.37,598.0,220.45,7163.02,Marzo
3.0,03/07/2019,Venta,NAC,28625,Cliente 6,Producto 140,50.0,173.37,447.5, USD ,8668.44,MXP,97.29,19.37,447.5,110.225,4864.42,Marzo
3.0,03/07/2019,Venta,NAC,28626,Cliente 66,Producto 143,100.0,153.61,793.0, USD ,15361.04,MXP,124.15,19.37,793.0,220.45,12415.16,Marzo
3.0,03/07/2019,Venta,NAC,28626,Cliente 66,Producto 107,200.0,198.94,2054.0, USD ,39787.62,MXP,102.28,19.37,2054.0,440.9,20456.82,Marzo
3.0,03/07/2019,Venta,NAC,28626,Cliente 66,Producto 133,25.0,225.28,290.75, USD ,5632.06,MXP,113.45,19.37,290.75,55.1125,2836.21,Marzo
3.0,03/07/2019,Venta,NAC,28626,Cliente 66,Producto 107,500.0,252.21,6510.0, USD ,126103.9,MXP,128.81,19.37,6510.0,1102.25,64402.95,Marzo
3.0,03/07/2019,Venta,NAC,28626,Cliente 66,Producto 126,25.0,166.78,215.25, USD ,4169.57,MXP,92.5,19.37,215.25,55.1125,2312.42,Marzo
3.0,03/07/2019,Venta,NAC,28626,Cliente 66,Producto 126,25.0,148.57,191.75, USD ,3714.35,MXP,77.11,19.37,191.75,55.1125,1927.78,Marzo
3.0,03/07/2019,Venta,NAC,28626,Cliente 66,Producto 126,50.0,343.83,887.5, USD ,17191.59,MXP,205.11,19.37,887.5,110.225,10255.63,Marzo
3.0,03/07/2019,Venta,NAC,28626,Cliente 66,Producto 107,50.0,219.66,567.0, USD ,10983.25,MXP,171.14,19.37,567.0,110.225,8557.08,Marzo
3.0,03/07/2019,Venta,NAC,28626,Cliente 66,Producto 107,100.0,211.53,1092.0, USD ,21152.91,MXP,177.74,19.37,1092.0,220.45,17774.35,Marzo
3.0,03/07/2019,Venta,NAC,28626,Cliente 66,Producto 140,100.0,193.32,998.0, USD ,19332.06,MXP,128.18,19.37,998.0,220.45,12817.52,Marzo
3.0,03/07/2019,Venta,NAC,28640,Cliente 86,Producto 107,500.0,85.81,2215.0, USD ,42906.3,MXP,58.38,19.37,2215.0,1102.25,29189.4,Marzo
3.0,03/07/2019,Venta,NAC,28640,Cliente 86,Producto 143,475.0,159.81,3918.75, USD ,75909.32,MXP,59.61,19.37,3918.75,1047.1375,28313.14,Marzo
3.0,03/07/2019,Venta,NAC,28640,Cliente 86,Producto 143,18.0,159.81,148.5, USD ,2876.56,MXP,59.61,19.37,148.5,39.681,1072.92,Marzo
3.0,03/07/2019,Venta,NAC,28637,Cliente 6,Producto 189,225.0,181.5,2108.25, USD ,40838.49,MXP,141.34,19.37,2108.25,496.0125,31801.14,Marzo
3.0,03/07/2019,Venta,NAC,28629,Cliente 34,Producto 140,250.0,407.76,5262.5, USD ,101938.83,MXP,272.32,19.37,5262.5,551.125,68080.45,Marzo
3.0,03/07/2019,Venta,NAC,28629,Cliente 34,Producto 105,250.0,92.2,1190.0, USD ,23051.25,MXP,69.73,19.37,1190.0,551.125,17431.85,Marzo
3.0,03/07/2019,Venta,NAC,28638,Cliente 6,Producto 117,100.0,74.0,382.0, USD ,7399.65,MXP,55.9,19.37,382.0,220.45,5589.9,Marzo
3.0,03/07/2019,Venta,NAC,28638,Cliente 6,Producto 117,200.0,74.0,764.0, USD ,14799.3,MXP,55.9,19.37,764.0,440.9,11179.8,Marzo
3.0,03/07/2019,Venta,NAC,28639,Cliente 6,Producto 107,500.0,123.39,3185.0, USD ,61696.0,MXP,50.55,19.37,3185.0,1102.25,25273.5,Marzo
3.0,03/07/2019,Venta,NAC,28639,Cliente 6,Producto 107,500.0,123.39,3185.0, USD ,61696.0,MXP,50.55,19.37,3185.0,1102.25,25273.5,Marzo
3.0,03/07/2019,Venta,NAC,28636,Cliente 6,Producto 127,300.0,43.97,681.0, USD ,13191.51,MXP,33.99,19.37,681.0,661.35,10198.32,Marzo
3.0,03/07/2019,Venta,NAC,28636,Cliente 6,Producto 5,500.0,147.8,3815.0, USD ,73899.6,MXP,114.11,19.37,3815.0,1102.25,57055.75,Marzo
3.0,03/07/2019,Venta,NAC,28636,Cliente 6,Producto 5,1200.0,147.8,9156.0, USD ,177359.05,MXP,114.11,19.37,9156.0,2645.4,136933.8,Marzo
3.0,03/07/2019,Venta,NAC,28635,Cliente 6,Producto 125,25.0,124.17,160.25, USD ,3104.17,MXP,91.72,19.37,160.25,55.1125,2293.08,Marzo
3.0,03/07/2019,Venta,NAC,28635,Cliente 6,Producto 125,150.0,124.17,961.5, USD ,18625.02,MXP,91.72,19.37,961.5,330.675,13758.48,Marzo
3.0,03/07/2019,Venta,NAC,28635,Cliente 6,Producto 219,2938.0,84.84,12868.44, USD ,249271.97,MXP,67.31,19.37,12868.44,6476.821,197754.72,Marzo
3.0,03/07/2019,Venta,NAC,28641,Cliente 90,Producto 107,200.0,190.22,1964.0, USD ,38044.26,MXP,127.04,19.37,1964.0,440.9,25407.24,Marzo
3.0,03/07/2019,Venta,NAC,28641,Cliente 90,Producto 107,200.0,229.16,2366.0, USD ,45831.32,MXP,143.01,19.37,2366.0,440.9,28602.92,Marzo
3.0,03/07/2019,Venta,NAC,28633,Cliente 6,Producto 70,50.0,530.18,1368.5, USD ,26508.94,MXP,224.75,19.37,1368.5,110.225,11237.71,Marzo
3.0,03/07/2019,Venta,NAC,28630,Cliente 6,Producto 184,50.0,331.24,855.0, USD ,16562.04,MXP,224.2,19.37,855.0,110.225,11210.21,Marzo
3.0,03/07/2019,Cancelacion,NAC,1634,Cliente 60,Producto 140,0.0,154.0,1538.33, USD ,29798.59,MXP,97.29,19.37,1538.33,0.0,0.0,Marzo
3.0,03/07/2019,Venta,NAC,28628,Cliente 60,Producto 140,0.0,154.0,1590.0, USD ,30799.58,MXP,0.0,19.37,1590.0,0.0,0.0,Marzo
3.0,03/07/2019,Cancelacion,NAC,1651,Cliente 6,Producto 117,0.0,72.96,382.0, USD ,7295.78,MXP,55.9,19.1,382.0,0.0,0.0,Marzo
3.0,03/07/2019,Cancelacion,NAC,1651,Cliente 6,Producto 117,0.0,72.96,764.0, USD ,14591.56,MXP,55.9,19.1,764.0,0.0,0.0,Marzo
3.0,03/08/2019,Venta,NAC,28645,Cliente 65,Producto 35,54.0,569.86,1576.26, USD ,30772.54,MXP,403.8,19.52,1576.26,119.043,21805.01,Marzo
3.0,03/08/2019,Venta,NAC,28645,Cliente 65,Producto 35,25.0,569.86,729.75, USD ,14246.55,MXP,403.8,19.52,729.75,55.1125,10094.91,Marzo
3.0,03/08/2019,Venta,NAC,28645,Cliente 65,Producto 35,14.0,569.86,408.66, USD ,7978.07,MXP,403.8,19.52,408.66,30.863,5653.15,Marzo
3.0,03/08/2019,Venta,NAC,28648,Cliente 109,Producto 130,1975.0,109.13,11040.25, USD ,215533.33,MXP,88.29,19.52,11040.25,4353.8877,174364.06,Marzo
3.0,03/08/2019,Venta,NAC,28648,Cliente 109,Producto 130,25.0,109.13,139.75, USD ,2728.27,MXP,88.29,19.52,139.75,55.1125,2207.14,Marzo
3.0,03/08/2019,Venta,INTER,28652,Cliente 39,Producto 143,0.0,229.19,1761.0, USD ,34379.13,MXP,159.58,19.52,1761.0,0.0,0.0,Marzo
3.0,03/08/2019,Venta,INTER,28652,Cliente 39,Producto 143,0.0,229.19,587.0, USD ,11459.71,MXP,159.58,19.52,587.0,0.0,0.0,Marzo
3.0,03/08/2019,Venta,NAC,28644,Cliente 66,Producto 127,150.0,118.11,907.5, USD ,17716.67,MXP,65.89,19.52,907.5,330.675,9883.35,Marzo
3.0,03/08/2019,Venta,NAC,28651,Cliente 12,Producto 109,50.0,355.31,910.0, USD ,17765.48,MXP,278.36,19.52,910.0,110.225,13918.17,Marzo
3.0,03/08/2019,Venta,NAC,28653,Cliente 14,Producto 219,7344.0,62.47,23500.8, USD ,458794.38,MXP,51.79,19.52,23500.8,16189.848,380336.94,Marzo
3.0,03/08/2019,Venta,NAC,28650,Cliente 12,Producto 140,75.0,249.3,957.75, USD ,18697.67,MXP,136.96,19.52,957.75,165.3375,10271.87,Marzo
3.0,03/08/2019,Venta,NAC,28649,Cliente 4,Producto 133,775.0,117.72,4673.25, USD ,91233.54,MXP,68.38,19.52,4673.25,1708.4875,52990.94,Marzo
3.0,03/08/2019,Cancelacion,NAC,1635,Cliente 8,Producto 107,0.0,133.14,2387.0, USD ,46600.23,MXP,56.68,19.52,2387.0,0.0,0.0,Marzo
3.0,03/08/2019,Venta,NAC,28646,Cliente 6,Producto 107,0.0,168.28,1724.0, USD ,33656.8,MXP,0.0,19.52,1724.0,0.0,0.0,Marzo
3.0,03/08/2019,Venta,NAC,28646,Cliente 6,Producto 107,0.0,168.28,431.0, USD ,8414.2,MXP,0.0,19.52,431.0,0.0,0.0,Marzo
3.0,03/08/2019,Venta,NAC,28647,Cliente 8,Producto 107,0.0,133.14,2387.0, USD ,46600.23,MXP,56.68,19.52,2387.0,0.0,0.0,Marzo
3.0,03/08/2019,Venta,NAC,28654,Cliente 6,Producto 117,0.0,74.58,382.0, USD ,7457.6,MXP,55.9,19.52,382.0,0.0,0.0,Marzo
3.0,03/08/2019,Venta,NAC,28655,Cliente 6,Producto 117,0.0,74.58,764.0, USD ,14915.2,MXP,0.0,19.52,764.0,0.0,0.0,Marzo
3.0,03/08/2019,Cancelacion,NAC,1650,Cliente 65,Producto 35,0.0,557.5,1576.26, USD ,30104.83,MXP,403.8,19.1,1576.26,0.0,0.0,Marzo
3.0,03/08/2019,Cancelacion,NAC,1650,Cliente 65,Producto 35,0.0,557.5,729.75, USD ,13937.42,MXP,403.8,19.1,729.75,0.0,0.0,Marzo
3.0,03/08/2019,Cancelacion,NAC,1650,Cliente 65,Producto 35,0.0,557.5,408.66, USD ,7804.96,MXP,403.8,19.1,408.66,0.0,0.0,Marzo
3.0,03/11/2019,Venta,NAC,28661,Cliente 13,Producto 92,9482.0,82.05,39919.22, USD ,778033.19,MXP,66.17,19.49,39919.2,20903.068,627382.25,Marzo
