MONTH,Fecha de la,Ty,Clase,Invoice#, Cliente , Nombre del producto , KG , Precio uni / Venta , Foreign Amount , CurFrm , Revenue , SalesDiv , CurTo , Std RMCost , Std MfgCost , Exchange , SO Std. Cost , T.C. , Dollars , Lbs , COST PESOS , Mes ,,
1,01/07/2019,Venta,NAC,27992,Cliente 6,Producto 163,452,340.1867," 7,842.20 ", USD ," 153,764.39 ",MCO,MXP, 182.02 , 7.28 , 19.6073 ,189.2986, 19.61 ," 7,842.20 ",996.4340," 85,562.97 ",Enero,,
1,01/07/2019,Venta,NAC,27993,Cliente 6,Producto 118,25,181.9557, 232.00 , USD ," 4,548.89 ",MCO,MXP, 111.22 , 31.61 , 19.6073 ,142.8299, 19.61 , 232.00 ,55.1125," 3,570.75 ",Enero,,
1,01/07/2019,Venta,NAC,27993,Cliente 6,Producto 118,150,181.9557," 1,392.00 ", USD ," 27,293.36 ",MCO,MXP, 111.22 , 31.61 , 19.6073 ,142.8299, 19.61 ," 1,392.00 ",330.6750," 21,424.49 ",Enero,,
1,01/07/2019,Venta,NAC,27993,Cliente 6,Producto 43,25,410.969, 524.00 , USD ," 10,274.23 ",MCO,MXP, 192.57 , 37.08 , 19.6073 ,229.6492, 19.61 , 524.00 ,55.1125," 5,741.23 ",Enero,,
1,01/07/2019,Venta,NAC,27993,Cliente 6,Producto 141,200,189.4065," 1,932.00 ", USD ," 37,881.30 ",MCO,MXP, 189.51 , 23.82 , 19.6073 ,213.3362, 19.61 ," 1,932.00 ",440.9000," 42,667.24 ",Enero,,
1,01/07/2019,Venta,NAC,27993,Cliente 6,Producto 159,50,240.7776, 614.00 , USD ," 12,038.88 ",MCO,MXP, 216.69 , 23.38 , 19.6073 ,240.0767, 19.61 , 614.00 ,110.2250," 12,003.84 ",Enero,,
1,01/07/2019,Venta,NAC,27993,Cliente 6,Producto 22,50,127.4475, 325.00 , USD ," 6,372.38 ",MCO,MXP, 91.81 , 38.83 , 19.6073 ,130.6473, 19.61 , 325.00 ,110.2250," 6,532.37 ",Enero,,
1,01/07/2019,Venta,NAC,27994,Cliente 6,Producto 233,125,193.9162," 1,236.25 ", USD ," 24,239.53 ",MCO,MXP, 53.77 , 17.59 , 19.6073 ,71.3675, 19.61 ," 1,236.25 ",275.5625," 8,920.94 ",Enero,,
1,01/07/2019,Venta,NAC,27994,Cliente 6,Producto 235,25,438.2232, 558.75 , USD ," 10,955.58 ",MCO,MXP, 188.16 , 33.32 , 19.6073 ,221.4774, 19.61 , 558.75 ,55.1125," 5,536.94 ",Enero,,
1,01/07/2019,Venta,NAC,27994,Cliente 6,Producto 235,50,438.2232," 1,117.50 ", USD ," 21,911.16 ",MCO,MXP, 188.16 , 33.32 , 19.6073 ,221.4774, 19.61 ," 1,117.50 ",110.2250," 11,073.87 ",Enero,,
1,01/07/2019,Venta,NAC,27996,Cliente 65,Producto 118,25,398.6164, 508.25 , USD ," 9,965.41 ",MCO,MXP, 166.07 , 54.65 , 19.6073 ,220.7239, 19.61 , 508.25 ,55.1125," 5,518.10 ",Enero,,
1,01/07/2019,Cancelación,NAC,1574,Cliente 13,Producto 92,-9482,82.0537,"-39,919.22 ", USD ,"-778,033.18 ",MWH,MXP, 63.93 , 2.24 , 19.4902 ,66.1656, 19.49 ,"-39,919.20 ","-20,903.0690","-627,382.22 ",Enero,,
1,01/07/2019,Venta,NAC,27997,Cliente 65,Producto 118,125,375.0876," 2,391.25 ", USD ," 46,885.95 ",MCO,MXP, 201.59 , 26.14 , 19.6073 ,227.7343, 19.61 ," 2,391.25 ",275.5625," 28,466.79 ",Enero,,
1,01/07/2019,Venta,EXT,27980,Cliente 1,Producto 140,200,156.8584," 1,600.00 ", USD ," 31,371.68 ",MCO,MXP, 79.25 , 24.76 , 19.6073 ,104.0135, 19.61 ," 1,600.00 ",440.9000," 20,802.70 ",Enero,,
1,01/07/2019,Venta,NAC,27995,Cliente 6,Producto 222,500,122.5456," 3,125.00 ", USD ," 61,272.80 ",MWH,MXP, 59.49 , 2.38 , 19.6073 ,61.8644, 19.61 ," 3,125.00 ","1,102.2500"," 30,932.20 ",Enero,,
1,01/07/2019,Venta,NAC,27979,Cliente 133,Producto 219,6000,69.9981," 21,420.00 ", USD ," 419,988.60 ",MWH,MXP, 50.04 , 2.00 , 19.6073 ,52.039, 19.61 ," 21,420.01 ","13,227.0000"," 312,234.00 ",Enero,,
1,01/07/2019,Venta,NAC,27976,Cliente 52,Producto 111,200,51.46," 10,292.00 ", MXP ," 10,292.00 ",MBK,MXP, 56.91 , 2.28 ,,59.182, 19.61 , 524.91 ,440.9000," 11,836.40 ",Enero,,
1,01/07/2019,Venta,NAC,27976,Cliente 52,Producto 222,50,83," 4,150.00 ", MXP ," 4,150.00 ",MWH,MXP, 59.49 , 2.38 ,,61.8644, 19.61 , 211.66 ,110.2250," 3,093.22 ",Enero,,
1,01/07/2019,Venta,NAC,27975,Cliente 124,Producto 95,25,243.3266, 310.25 , USD ," 6,083.17 ",MCO,MXP, 215.12 , 7.53 , 19.6073 ,222.6542, 19.61 , 310.25 ,55.1125," 5,566.36 ",Enero,,
1,01/08/2019,Venta,NAC,27998,Cliente 6,Producto 110,125,126.6863, 812.50 , USD ," 15,835.79 ",MCO,MXP, 97.82 , 23.62 , 19.4902 ,121.4441, 19.49 , 812.50 ,275.5625," 15,180.51 ",Enero,,
1,01/08/2019,Venta,NAC,28005,Cliente 26,Producto 111,500,70.1647," 1,800.00 ", USD ," 35,082.35 ",MBK,MXP, 56.91 , 2.28 , 19.4902 ,59.182, 19.49 ," 1,800.00 ","1,102.2500"," 29,591.00 ",Enero,,
1,01/08/2019,Venta,NAC,28007,Cliente 6,Producto 140,25,243.6275, 312.50 , USD ," 6,090.69 ",MCO,MXP, 151.47 , 15.98 , 19.4902 ,167.4535, 19.49 , 312.50 ,55.1125," 4,186.34 ",Enero,,
1,01/08/2019,Venta,NAC,28007,Cliente 6,Producto 140,75,243.6275, 937.50 , USD ," 18,272.06 ",MCO,MXP, 151.47 , 15.98 , 19.4902 ,167.4535, 19.49 , 937.50 ,165.3375," 12,559.01 ",Enero,,
1,01/08/2019,Venta,NAC,28007,Cliente 6,Producto 140,1900,243.6275," 23,750.00 ", USD ," 462,892.25 ",MCO,MXP, 151.47 , 15.98 , 19.4902 ,167.4535, 19.49 ," 23,750.00 ","4,188.5500"," 318,161.65 ",Enero,,
1,01/08/2019,Venta,NAC,28008,Cliente 85,Producto 82,500,118.5004," 3,040.00 ", USD ," 59,250.20 ",MCO,MXP, 42.57 , 18.71 , 19.4902 ,61.2808, 19.49 ," 3,040.00 ","1,102.2500"," 30,640.40 ",Enero,,
1,01/08/2019,Venta,NAC,28008,Cliente 85,Producto 234,1500,108.9502," 8,385.00 ", USD ," 163,425.30 ",MWH,MXP, 54.13 , 14.83 , 19.4902 ,68.9629, 19.49 ," 8,385.00 ","3,306.7500"," 103,444.35 ",Enero,,
1,01/08/2019,Venta,NAC,28011,Cliente 90,Producto 107,125,136.0416, 872.50 , USD ," 17,005.20 ",MCO,MXP, 37.34 , 19.34 , 19.4902 ,56.6751, 19.49 , 872.50 ,275.5625," 7,084.39 ",Enero,,
1,01/08/2019,Venta,NAC,28006,Cliente 6,Producto 189,175,182.6232," 1,639.75 ", USD ," 31,959.06 ",MCO,MXP, 112.00 , 29.34 , 19.4902 ,141.3384, 19.49 ," 1,639.75 ",385.7875," 24,734.22 ",Enero,,
1,01/08/2019,Venta,NAC,28001,Cliente 103,Producto 127,300,74.0628," 1,140.00 ", USD ," 22,218.84 ",MCO,MXP, 33.83 , 24.98 , 19.4902 ,58.8106, 19.49 ," 1,140.00 ",661.3500," 17,643.18 ",Enero,,
1,01/08/2019,Cancelación,NAC,1576,Cliente 135,Producto 107,,151.244,-388.00 , USD ,"-7,562.20 ",MCO,MXP, 77.76 , 18.40 , 19.4902 ,97.3719, 19.49 ,-388.00 ,0.0000, -   ,Enero,,
1,01/08/2019,Cancelación,NAC,1575,Cliente 135,Producto 118,,210.1044,-539.00 , USD ,"-10,505.22 ",MCO,MXP, 169.19 , 26.14 , 19.4902 ,186.4509, 19.49 ,-539.00 ,0.0000, -   ,Enero,,
1,01/08/2019,Venta,NAC,27999,Cliente 65,Producto 54,150,97.451, 750.00 , USD ," 14,617.65 ",MBK,MXP, 54.31 , 2.17 , 19.4902 ,56.4869, 19.49 , 750.00 ,330.6750," 8,473.04 ",Enero,,
1,01/08/2019,Venta,NAC,28003,Cliente 103,Producto 127,1000,45.2173," 2,320.00 ", USD ," 45,217.30 ",MBK,MXP, 32.69 , 1.31 , 19.4902 ,33.9944, 19.49 ," 2,320.00 ","2,204.5000"," 33,994.40 ",Enero,,
1,01/08/2019,Venta,NAC,28010,Cliente 124,Producto 93,25,172.2934, 221.00 , USD ," 4,307.34 ",MCO,MXP, 181.23 , 6.34 , 19.4902 ,187.5721, 19.49 , 221.00 ,55.1125," 4,689.30 ",Enero,,
1,01/08/2019,Venta,NAC,28009,Cliente 124,Producto 94,20,354.9165, 364.20 , USD ," 7,098.33 ",MCO,MXP, 239.28 , 8.37 , 19.4902 ,247.6542, 19.49 , 364.20 ,44.0900," 4,953.08 ",Enero,,
1,01/08/2019,Venta,NAC,28004,Cliente 103,Producto 130,800,119.6698," 4,912.00 ", USD ," 95,735.84 ",MCO,MXP, 52.42 , 15.12 , 19.4902 ,67.5433, 19.49 ," 4,912.00 ","1,763.6000"," 54,034.64 ",Enero,,
1,01/08/2019,Venta,NAC,28002,Cliente 103,Producto 127,500,45.2173," 1,160.00 ", USD ," 22,608.65 ",MBK,MXP, 32.69 , 1.31 , 19.4902 ,33.9944, 19.49 ," 1,160.00 ","1,102.2500"," 16,997.20 ",Enero,,
1,01/08/2019,Venta,NAC,28000,Cliente 103,Producto 107,500,117.5259," 3,015.00 ", USD ," 58,762.95 ",MCO,MXP, 70.82 , 21.21 , 19.4902 ,92.0348, 19.49 ," 3,015.00 ","1,102.2500"," 46,017.40 ",Enero,,
1,01/08/2019,Cancelación,NAC,1577,Cliente 132,Producto 102,,229.5946,-270.94 , USD ,"-5,280.68 ",MCO,MXP, 144.55 , 26.32 , 19.4902 ,170.8769, 19.49 ,-270.94 ,0.0000, -   ,Enero,,
1,01/08/2019,Cancelación,NAC,1577,Cliente 132,Producto 102,,229.5946,"-2,650.50 ", USD ,"-51,658.79 ",MCO,MXP, 144.55 , 26.32 , 19.4902 ,170.8769, 19.49 ,"-2,650.50 ",0.0000, -   ,Enero,,
1,01/08/2019,Cancelación,NAC,1577,Cliente 132,Producto 107,,215.3667,"-1,657.50 ", USD ,"-32,305.01 ",MCO,MXP, 126.28 , 40.71 , 19.4902 ,166.9861, 19.49 ,"-1,657.50 ",0.0000, -   ,Enero,,
1,01/08/2019,Cancelación,NAC,1577,Cliente 132,Producto 133,,214.3922,-275.00 , USD ,"-5,359.81 ",MCO,MXP, 64.22 , 46.67 , 19.4902 ,110.887, 19.49 ,-275.00 ,0.0000, -   ,Enero,,
1,01/09/2019,Venta,NAC,28023,Cliente 8,Producto 107,350,131.9527," 2,387.00 ", USD ," 46,183.45 ",MCO,MXP, 37.34 , 19.34 , 19.3479 ,56.6751, 19.35 ," 2,387.00 ",771.5750," 19,836.29 ",Enero,,
1,01/09/2019,Venta,NAC,28014,Cliente 135,Producto 107,50,150.1397, 388.00 , USD ," 7,506.99 ",MCO,MXP, 77.76 , 18.40 , 19.3479 ,96.1571, 19.35 , 388.00 ,110.2250," 4,807.86 ",Enero,,
1,01/09/2019,Venta,NAC,28024,Cliente 136,Producto 147,,2.6507, 175.22 , USD ," 3,390.25 ","""""",MXP,, -   , 19.3479 ,0, 19.35 , 175.23 ,0.0000, -   ,Enero,,
1,01/09/2019,Venta,NAC,28012,Cliente 84,Producto 107,50,238.9466, 617.50 , USD ," 11,947.33 ",MCO,MXP, 122.24 , 39.90 , 19.3479 ,162.1489, 19.35 , 617.50 ,110.2250," 8,107.45 ",Enero,,
1,01/09/2019,Venta,NAC,28018,Cliente 118,Producto 126,50,319.2," 15,960.00 ", MXP ," 15,960.00 ",MCO,MXP, 234.15 , 40.19 ,,274.3415, 19.35 , 824.90 ,110.2250," 13,717.08 ",Enero,,
1,01/09/2019,Venta,NAC,28020,Cliente 5,Producto 130,200,133.694," 1,382.00 ", USD ," 26,738.80 ",MCO,MXP, 90.21 , 22.74 , 19.3479 ,112.951, 19.35 ," 1,382.00 ",440.9000," 22,590.20 ",Enero,,
1,01/09/2019,Venta,NAC,28015,Cliente 5,Producto 140,475,207.216," 5,087.25 ", USD ," 98,427.60 ",MCO,MXP, 135.65 , 21.53 , 19.3479 ,157.1853, 19.35 ," 5,087.25 ","1,047.1375"," 74,663.02 ",Enero,,
1,01/09/2019,Venta,NAC,28015,Cliente 5,Producto 140,25,207.216, 267.75 , USD ," 5,180.40 ",MCO,MXP, 135.65 , 21.53 , 19.3479 ,157.1853, 19.35 , 267.75 ,55.1125," 3,929.63 ",Enero,,
1,01/09/2019,Venta,NAC,28019,Cliente 71,Producto 130,25,105.4461, 136.25 , USD ," 2,636.15 ",MCO,MXP, 86.26 , 11.96 , 19.3479 ,98.2245, 19.35 , 136.25 ,55.1125," 2,455.61 ",Enero,,
1,01/09/2019,Venta,NAC,28019,Cliente 71,Producto 130,25,105.4461, 136.25 , USD ," 2,636.15 ",MCO,MXP, 86.26 , 11.96 , 19.3479 ,98.2245, 19.35 , 136.25 ,55.1125," 2,455.61 ",Enero,,
1,01/09/2019,Venta,NAC,28019,Cliente 71,Producto 130,300,105.4461," 1,635.00 ", USD ," 31,633.83 ",MCO,MXP, 86.26 , 11.96 , 19.3479 ,98.2245, 19.35 ," 1,635.00 ",661.3500," 29,467.35 ",Enero,,
1,01/09/2019,Venta,NAC,28019,Cliente 71,Producto 130,3850,105.4461," 20,982.50 ", USD ," 405,967.49 ",MCO,MXP, 86.26 , 11.96 , 19.3479 ,98.2245, 19.35 ," 20,982.51 ","8,487.3250"," 378,164.33 ",Enero,,
1,01/09/2019,Venta,NAC,28021,Cliente 5,Producto 107,1000,193.2855," 9,990.00 ", USD ," 193,285.50 ",MCO,MXP, 92.74 , 20.32 , 19.3479 ,113.0657, 19.35 ," 9,990.00 ","2,204.5000"," 113,065.70 ",Enero,,
1,01/09/2019,Venta,NAC,28013,Cliente 130,Producto 117,300,74.28," 22,284.00 ", MXP ," 22,284.00 ",MAD,MXP, 53.75 , 2.15 ,,55.899, 19.35 ," 1,151.75 ",661.3500," 16,769.70 ",Enero,,
1,01/09/2019,Venta,NAC,28017,Cliente 118,Producto 133,75,179.06," 13,429.50 ", MXP ," 13,429.50 ",MCO,MXP, 92.81 , 32.08 ,,124.8906, 19.35 , 694.11 ,165.3375," 9,366.80 ",Enero,,
1,01/09/2019,Venta,NAC,28016,Cliente 118,Producto 173,25,70.57," 1,764.25 ", MXP ," 1,764.25 ",MAD,MXP, 57.40 , 2.30 ,,59.6985, 19.35 , 91.19 ,55.1125," 1,492.46 ",Enero,,
1,01/09/2019,Venta,NAC,28016,Cliente 118,Producto 112,100,451.67," 45,167.00 ", MXP ," 45,167.00 ",MCO,MXP, 348.12 , 47.68 ,,395.8057, 19.35 ," 2,334.47 ",220.4500," 39,580.57 ",Enero,,
1,01/09/2019,Venta,NAC,28022,Cliente 132,Producto 102,,227.9183, 270.94 , USD ," 5,242.12 ",MCO,MXP, 144.55 , 26.32 , 19.3479 ,0, 19.35 , 270.94 ,0.0000, -   ,Enero,,
1,01/09/2019,Venta,NAC,28022,Cliente 132,Producto 102,,227.9183," 2,650.50 ", USD ," 51,281.62 ",MCO,MXP, 144.55 , 26.32 , 19.3479 ,0, 19.35 ," 2,650.50 ",0.0000, -   ,Enero,,
1,01/09/2019,Venta,NAC,28022,Cliente 132,Producto 107,,213.7943," 1,657.50 ", USD ," 32,069.15 ",MCO,MXP, 126.28 , 40.71 , 19.3479 ,0, 19.35 ," 1,657.50 ",0.0000, -   ,Enero,,
1,01/09/2019,Venta,NAC,28022,Cliente 132,Producto 133,,212.8269, 275.00 , USD ," 5,320.67 ",MCO,MXP, 64.22 , 46.67 , 19.3479 ,110.887, 19.35 , 275.00 ,0.0000, -   ,Enero,,
1,01/10/2019,Venta,NAC,28026,Cliente 6,Producto 86,875,132.9871," 6,046.25 ", USD ," 116,363.71 ",MAD,MXP, 170.07 , 5.95 , 19.2456 ,176.0225, 19.25 ," 6,046.25 ","1,928.9375"," 154,019.69 ",Enero,,
1,01/10/2019,Venta,NAC,28036,Cliente 100,Producto 222,567,79.2919," 2,336.04 ", USD ," 44,958.51 ",MWH,MXP, 61.57 , -   , 19.2456 ,61.567, 19.25 ," 2,336.04 ","1,249.9515"," 34,908.49 ",Enero,,
1,01/10/2019,Venta,NAC,28036,Cliente 100,Producto 222,2835,79.2919," 11,680.20 ", USD ," 224,792.54 ",MWH,MXP, 61.57 , -   , 19.2456 ,61.567, 19.25 ," 11,680.20 ","6,249.7575"," 174,542.45 ",Enero,,
1,01/10/2019,Venta,NAC,28028,Cliente 60,Producto 219,400,83.3334," 1,732.00 ", USD ," 33,333.36 ",MWH,MXP, 63.09 , 2.21 , 19.2456 ,65.3032, 19.25 ," 1,732.00 ",881.8000," 26,121.28 ",Enero,,
1,01/10/2019,Venta,NAC,28037,Cliente 60,Producto 219,600,83.3334," 2,598.00 ", USD ," 50,000.04 ",MWH,MXP, 63.09 , 2.21 , 19.2456 ,65.3032, 19.25 ," 2,598.00 ","1,322.7000"," 39,181.92 ",Enero,,
1,01/10/2019,Venta,NAC,28029,Cliente 37,Producto 126,500,150.5006," 3,910.00 ", USD ," 75,250.30 ",MCO,MXP, 110.39 , 15.94 , 19.2456 ,126.3293, 19.25 ," 3,910.00 ","1,102.2500"," 63,164.65 ",Enero,,
1,01/10/2019,Venta,NAC,28030,Cliente 31,Producto 118,350,321.4015," 5,845.00 ", USD ," 112,490.53 ",MCO,MXP, 264.76 , 35.28 , 19.2456 ,300.045, 19.25 ," 5,845.00 ",771.5750," 105,015.75 ",Enero,,
1,01/10/2019,Venta,NAC,28030,Cliente 31,Producto 118,150,321.4015," 2,505.00 ", USD ," 48,210.23 ",MCO,MXP, 264.76 , 35.28 , 19.2456 ,300.045, 19.25 ," 2,505.00 ",330.6750," 45,006.75 ",Enero,,
1,01/10/2019,Venta,NAC,28034,Cliente 6,Producto 120,100,546.96," 2,842.00 ", USD ," 54,696.00 ",MCO,MXP, 428.31 , 59.98 , 19.2456 ,488.2897, 19.25 ," 2,842.00 ",220.4500," 48,828.97 ",Enero,,
1,01/10/2019,Venta,NAC,28035,Cliente 6,Producto 107,100,126.4436, 657.00 , USD ," 12,644.36 ",MCO,MXP, 48.60 , 15.65 , 19.2456 ,64.2527, 19.25 , 657.00 ,220.4500," 6,425.27 ",Enero,,
1,01/10/2019,Venta,NAC,28032,Cliente 12,Producto 107,50,156.0818, 405.50 , USD ," 7,804.09 ",MCO,MXP, 62.56 , 22.67 , 19.2456 ,85.236, 19.25 , 405.50 ,110.2250," 4,261.80 ",Enero,,
1,01/10/2019,Venta,NAC,28032,Cliente 12,Producto 107,150,156.0818," 1,216.50 ", USD ," 23,412.27 ",MCO,MXP, 62.56 , 22.67 , 19.2456 ,85.236, 19.25 ," 1,216.50 ",330.6750," 12,785.40 ",Enero,,
1,01/10/2019,Venta,NAC,28033,Cliente 12,Producto 107,150,207.66," 1,618.50 ", USD ," 31,149.00 ",MCO,MXP, 78.95 , 32.13 , 19.2456 ,111.0864, 19.25 ," 1,618.50 ",330.6750," 16,662.96 ",Enero,,
1,01/10/2019,Venta,NAC,28025,Cliente 6,Producto 13,76,192.8409, 761.52 , USD ," 14,655.91 ",MAD,MXP, 190.45 , 6.67 , 19.2456 ,197.1115, 19.25 , 761.52 ,167.5420," 14,980.47 ",Enero,,
1,01/10/2019,Venta,NAC,28025,Cliente 6,Producto 13,273,192.8409," 2,735.46 ", USD ," 52,645.57 ",MAD,MXP, 190.45 , 6.67 , 19.2456 ,197.1115, 19.25 ," 2,735.46 ",601.8285," 53,811.44 ",Enero,,
1,01/10/2019,Venta,NAC,28025,Cliente 6,Producto 13,91,192.8409, 911.82 , USD ," 17,548.52 ",MAD,MXP, 190.45 , 6.67 , 19.2456 ,197.1115, 19.25 , 911.82 ,200.6095," 17,937.15 ",Enero,,
1,01/10/2019,Venta,NAC,28025,Cliente 6,Producto 13,91,192.8409, 911.82 , USD ," 17,548.52 ",MAD,MXP, 190.45 , 6.67 , 19.2456 ,197.1115, 19.25 , 911.82 ,200.6095," 17,937.15 ",Enero,,
1,01/10/2019,Venta,NAC,28027,Cliente 6,Producto 112,3000,70.054," 10,920.00 ", USD ," 210,162.00 ",MWH,MXP, 42.47 , 1.70 , 19.2456 ,44.1707, 19.25 ," 10,920.00 ","6,613.5000"," 132,512.10 ",Enero,,
1,01/10/2019,Venta,NAC,28031,Cliente 10,Producto 219,10344,79.8692," 42,927.60 ", USD ," 826,167.00 ",MWH,MXP, 57.73 , 2.31 , 19.2456 ,60.037, 19.25 ," 42,927.58 ","22,803.3480"," 621,022.73 ",Enero,,
1,01/11/2019,Venta,NAC,28038,Cliente 69,Producto 130,700,6," 4,200.00 ", MXP ," 4,200.00 ",MCO,MXP, 74.29 , 14.00 ,,88.2856, 19.17 , 219.08 ,"1,543.1500"," 61,799.92 ",Enero,,
1,01/11/2019,Venta,NAC,28038,Cliente 69,Producto 130,16,6, 96.00 , MXP , 96.00 ,MCO,MXP, 74.29 , 14.00 ,,88.2856, 19.17 , 5.01 ,35.2720," 1,412.57 ",Enero,,
1,01/11/2019,Venta,NAC,28038,Cliente 69,Producto 130,11,6, 66.00 , MXP , 66.00 ,MCO,MXP, 74.29 , 14.00 ,,88.2856, 19.17 , 3.44 ,24.2495, 971.14 ,Enero,,
1,14/01/2019,Venta,NAC,28040,Cliente 77,Producto 173,2000,69.8011," 7,300.00 ", USD ," 139,602.20 ",MAD,MXP, 44.27 , 1.55 , 19.1236 ,45.8195, 19.12 ," 7,300.00 ","4,409.0000"," 91,639.00 ",Enero,,
1,14/01/19,Venta,NAC,28039,Cliente 37,Producto 102,900,238.8538," 11,241.00 ", USD ," 214,968.42 ",MCO,MXP, 138.15 , 17.97 , 19.1236 ,156.1136, 19.12 ," 11,241.00 ","1,984.0500"," 140,502.24 ",Enero,,
1,14/01/19,Venta,NAC,28041,Cliente 127,Producto 18,544,35.9524," 1,022.72 ", USD ," 19,558.11 ",MBK,MXP, 32.69 , 1.14 , 19.1236 ,33.8309, 19.12 ," 1,022.72 ","1,199.2480"," 18,404.01 ",Enero,,
1,14/01/19,Venta,NAC,28041,Cliente 127,Producto 18,3808,35.9524," 7,159.04 ", USD ," 136,906.74 ",MBK,MXP, 32.69 , 1.14 , 19.1236 ,33.8309, 19.12 ," 7,159.05 ","8,394.7360"," 128,828.07 ",Enero,,
1,14/01/19,Venta,EXT,28042,Cliente 30,Producto 102,1300,120.4787," 8,190.00 ", USD ," 156,622.31 ",MCO,MXP, 84.30 , 42.80 , 19.1236 ,127.1018, 19.12 ," 8,190.00 ","2,865.8500"," 165,232.34 ",Enero,,
1,14/01/19,Venta,EXT,28042,Cliente 30,Producto 140,200,135.7776," 1,420.00 ", USD ," 27,155.52 ",MCO,MXP, 85.89 , 44.59 , 19.1236 ,130.4876, 19.12 ," 1,420.00 ",440.9000," 26,097.52 ",Enero,,
1,14/01/19,Venta,EXT,28042,Cliente 30,Producto 140,150,135.7776," 1,065.00 ", USD ," 20,366.64 ",MCO,MXP, 85.89 , 44.59 , 19.1236 ,130.4876, 19.12 ," 1,065.00 ",330.6750," 19,573.14 ",Enero,,
1,14/01/19,Venta,EXT,28042,Cliente 30,Producto 133,350,120.4787," 2,205.00 ", USD ," 42,167.55 ",MCO,MXP, 72.53 , 21.51 , 19.1236 ,94.0416, 19.12 ," 2,205.00 ",771.5750," 32,914.56 ",Enero,,
1,14/01/19,Venta,EXT,28042,Cliente 30,Producto 133,1000,120.4787," 6,300.00 ", USD ," 120,478.70 ",MCO,MXP, 72.53 , 21.51 , 19.1236 ,94.0416, 19.12 ," 6,300.00 ","2,204.5000"," 94,041.60 ",Enero,,
1,14/01/19,Venta,EXT,28042,Cliente 30,Producto 133,1000,120.4787," 6,300.00 ", USD ," 120,478.70 ",MCO,MXP, 72.53 , 21.51 , 19.1236 ,94.0416, 19.12 ," 6,300.00 ","2,204.5000"," 94,041.60 ",Enero,,
1,14/01/19,Venta,EXT,28042,Cliente 30,Producto 133,150,120.4787, 945.00 , USD ," 18,071.81 ",MCO,MXP, 72.53 , 21.51 , 19.1236 ,94.0416, 19.12 , 945.00 ,330.6750," 14,106.24 ",Enero,,
1,14/01/19,Venta,EXT,28042,Cliente 30,Producto 140,725,76.3032," 2,892.75 ", USD ," 55,319.82 ",MCO,MXP, 35.13 , 14.35 , 19.1236 ,49.4716, 19.12 ," 2,892.75 ","1,598.2625"," 35,866.91 ",Enero,,
1,14/01/19,Venta,EXT,28042,Cliente 30,Producto 140,25,76.3032, 99.75 , USD ," 1,907.58 ",MCO,MXP, 35.13 , 14.35 , 19.1236 ,49.4716, 19.12 , 99.75 ,55.1125," 1,236.79 ",Enero,,
1,14/01/19,Venta,EXT,28042,Cliente 30,Producto 114,50,184.9252, 483.50 , USD ," 9,246.26 ",MCO,MXP, 104.52 , 47.40 , 19.1236 ,151.9123, 19.12 , 483.50 ,110.2250," 7,595.62 ",Enero,,
1,14/01/19,Venta,EXT,28042,Cliente 30,Producto 134,75,170.2, 667.50 , USD ," 12,765.00 ",MCO,MXP, 116.83 , 13.99 , 19.1236 ,130.8146, 19.12 , 667.50 ,165.3375," 9,811.10 ",Enero,,
1,14/01/19,Venta,EXT,28042,Cliente 30,Producto 118,150,308.0812," 2,416.50 ", USD ," 46,212.18 ",MCO,MXP, 200.26 , 44.36 , 19.1236 ,244.6136, 19.12 ," 2,416.50 ",330.6750," 36,692.04 ",Enero,,
1,14/01/19,Venta,EXT,28042,Cliente 30,Producto 134,25,114.7416, 150.00 , USD ," 2,868.54 ",MCO,MXP, 61.18 , 41.18 , 19.1236 ,102.3586, 19.12 , 150.00 ,55.1125," 2,558.97 ",Enero,,
1,14/01/19,Venta,EXT,28042,Cliente 30,Producto 114,25,321.2765, 420.00 , USD ," 8,031.91 ",MCO,MXP, 86.96 , 16.06 , 19.1236 ,103.0197, 19.12 , 420.00 ,55.1125," 2,575.49 ",Enero,,
1,14/01/19,Venta,EXT,28042,Cliente 30,Producto 190,,4812.6452, 251.66 , USD ,,,MXP,, -   , 19.1236 ,0, 19.12 , -   ,0.0000, -   ,Enero,,
1,14/01/19,Venta,EXT,28042,Cliente 30,Producto 55,,52876.754," 2,765.00 ", USD ," 52,876.75 ","""""",MXP,, -   , 19.1236 ,0, 19.12 ," 2,765.00 ",0.0000, -   ,Enero,,
1,14/01/19,Venta,NAC,28051,Cliente 6,Producto 31,25,219.3477, 286.75 , USD ," 5,483.69 ",MCO,MXP, 63.69 , 38.08 , 19.1236 ,101.773, 19.12 , 286.75 ,55.1125," 2,544.33 ",Enero,,
1,14/01/19,Venta,NAC,28051,Cliente 6,Producto 30,25,215.7142, 282.00 , USD ," 5,392.86 ",MCO,MXP, 51.38 , 30.39 , 19.1236 ,81.7716, 19.12 , 282.00 ,55.1125," 2,044.29 ",Enero,,
1,14/01/19,Venta,NAC,28044,Cliente 65,Producto 107,50,213.2281, 557.50 , USD ," 10,661.41 ",MCO,MXP, 92.51 , 25.68 , 19.1236 ,118.1855, 19.12 , 557.50 ,110.2250," 5,909.28 ",Enero,,
